kill,left,point_id,red_side,time,title,top
True,429,2315498,True,0.12557943531394858,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,436
True,33,2315500,True,0.1276864728192162,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,110
True,37,2315501,False,0.13358617783396545,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,77
True,31,2315502,True,0.1390644753476612,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,187
True,256,2315505,False,0.18246944795617362,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,251
True,36,2315506,True,0.1959544879898862,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,64
True,55,2315511,True,0.24652338811630847,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,99
True,480,2315514,False,0.2718078381795196,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,363
True,416,2315515,False,0.2751790981879477,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,392
True,451,2315516,True,0.27686472819216185,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,414
True,481,2315521,False,0.3055204382638011,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,365
True,307,2315534,True,0.3619890434049726,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,320
True,354,2315538,True,0.3834808259587021,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,399
True,322,2315539,False,0.3843236409608091,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,415
True,363,2315540,True,0.3889591234723978,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,435
True,317,2315547,False,0.4555415086388538,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,424
True,33,2315549,True,0.4690265486725664,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,311
True,297,2315553,True,0.5128529287821323,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,318
True,301,2315554,True,0.5145385587863464,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,319
True,320,2315555,True,0.5179098187947746,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,386
True,387,2315556,False,0.5183312262958281,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,324
True,483,2315557,True,0.5250737463126843,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,296
True,435,2315558,True,0.528866413822166,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,254
True,112,2315562,False,0.572692793931732,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,190
True,25,2315563,False,0.5752212389380531,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,220
True,24,2315564,False,0.5764854614412137,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,167
True,35,2315565,False,0.5781710914454278,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,116
True,144,2315568,True,0.6017699115044248,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,303
True,321,2315573,False,0.6586599241466498,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,205
True,330,2315574,True,0.6590813316477033,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,199
True,327,2315576,False,0.6641382216603455,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,161
True,307,2315577,True,0.6645596291613991,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,168
True,185,2315578,True,0.6708807416772019,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,178
True,184,2315579,False,0.6717235566793089,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,120
True,313,2315581,True,0.6915297092288243,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,321
True,391,2315583,True,0.696165191740413,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,303
True,300,2315584,False,0.6970080067425201,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,375
True,305,2315585,False,0.6974294142435735,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,384
True,261,2315593,True,0.8343868520859671,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,383
True,201,2315596,True,0.8512431521281079,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,201
True,27,2315600,True,0.888748419721871,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,122
True,340,2315603,True,0.955330804888327,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,272
True,356,2315604,False,0.956173619890434,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,325
True,265,2315605,True,0.9599662873999157,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,345
True,385,2315608,True,0.9713442899283607,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,345
True,409,2315609,True,0.9730299199325748,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,374
True,339,2315610,False,0.9738727349346818,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,332
True,343,2315611,True,0.9759797724399494,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,328
True,64,2315614,True,0.9898862199747156,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,434
True,64,2315618,True,0.9970501474926253,DWG KIA vs MAD Lions game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,426
True,197,2314842,False,0.280672268907563,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,196
True,55,2314843,True,0.2991596638655462,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,96
True,116,2314850,False,0.3675070028011205,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,38
True,101,2314851,True,0.3675070028011205,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,35
True,188,2314870,True,0.5333333333333333,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,197
True,321,2314873,False,0.565266106442577,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,263
True,316,2314874,True,0.5703081232492997,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,310
True,314,2314875,True,0.5703081232492997,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,309
True,315,2314877,True,0.5736694677871148,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,252
True,249,2314886,True,0.6862745098039216,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,474
True,352,2314890,False,0.761344537815126,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,304
True,318,2314892,False,0.7641456582633053,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,319
True,342,2314893,True,0.7647058823529411,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,333
True,316,2314894,False,0.7686274509803922,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,317
True,296,2314896,False,0.7742296918767507,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,219
True,266,2314899,True,0.8431372549019608,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,309
True,201,2314900,False,0.861624649859944,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,221
True,212,2314901,True,0.8621848739495799,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,229
True,346,2314912,True,0.9764705882352941,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,332
True,285,2314913,True,0.9787114845938375,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,325
True,285,2314914,True,0.9787114845938375,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,335
True,276,2314915,True,0.9792717086834734,RNG vs EDG game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,322
True,452,2314927,True,0.20920502092050208,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,432
True,466,2314928,False,0.2109982068141064,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,411
True,460,2314929,False,0.21398684997011358,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,405
True,157,2314933,False,0.25044829647340106,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,25
True,93,2314937,False,0.30603705917513446,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,108
True,124,2314938,False,0.30603705917513446,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,141
True,123,2314939,False,0.3078302450687388,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,170
True,236,2314940,False,0.3167961745367603,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,236
True,473,2314945,False,0.3759713090257023,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,295
True,221,2314952,False,0.41063956963538556,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,178
True,196,2314953,True,0.4118350268977884,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,258
True,160,2314954,False,0.415421398684997,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,256
True,59,2314964,True,0.4805738194859534,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,82
True,29,2314965,True,0.48176927674835623,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,61
True,341,2314970,True,0.557083084279737,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,250
True,307,2314971,False,0.5612671846981471,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,258
True,451,2314972,False,0.5702331141661685,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,165
True,477,2314973,False,0.5720263000597728,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,173
True,46,2314976,False,0.6019127316198446,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,40
True,55,2314977,True,0.6031081888822475,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,40
True,321,2314984,True,0.6682606096832038,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,196
True,325,2314985,False,0.6682606096832038,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,173
True,346,2314986,True,0.6724447101016139,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,258
True,256,2314990,True,0.7441721458457861,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,175
True,425,2314993,False,0.7638971906754334,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,465
True,174,2314996,False,0.7925881649731022,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,155
True,363,2315001,False,0.8702928870292888,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,151
True,465,2315008,True,0.9689181111775254,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,133
True,488,2315009,True,0.9689181111775254,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,112
True,482,2315010,False,0.9731022115959355,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,123
True,450,2315011,False,0.9742976688583384,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,121
True,427,2315012,False,0.9748953974895398,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,148
True,446,2315013,True,0.976688583383144,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,151
True,476,2315014,False,0.9772863120143455,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,36
True,432,2315016,False,0.986252241482367,RNG vs EDG game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,79
True,135,2315025,False,0.08461201227531784,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,31
True,223,2315030,False,0.1582639193336256,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,24
True,52,2315047,True,0.3252959228408593,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,125
True,73,2315048,False,0.3257343270495397,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,98
True,52,2315049,True,0.32704953967558087,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,133
True,238,2315060,True,0.41034633932485753,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,353
True,229,2315061,True,0.41078474353353794,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,351
True,457,2315067,True,0.451117930732135,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,341
True,463,2315068,False,0.45155633494081543,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,331
True,422,2315069,False,0.45462516440157824,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,279
True,310,2315084,False,0.6878562034195528,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,470
True,129,2315090,True,0.7943884261288908,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,170
True,132,2315091,False,0.7943884261288908,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,183
True,161,2315092,False,0.7948268303375713,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,175
True,120,2315093,True,0.7965804471722928,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,138
True,127,2315094,False,0.7996492766330556,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,159
True,121,2315095,True,0.8018412976764577,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,164
True,153,2315100,True,0.8483121437965805,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,419
True,90,2315104,False,0.8680403331871986,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,483
True,233,2315107,False,0.9131959666812801,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,198
True,150,2315108,False,0.9175800087680842,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,187
True,242,2315109,True,0.920648838228847,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,164
True,263,2315111,False,0.922840859272249,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,162
True,188,2315114,True,0.9631740464708461,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,185
True,150,2315115,True,0.9658044717229285,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,174
True,324,2315117,True,0.9754493643138974,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,56
True,140,2315118,False,0.9776413853572994,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,452
True,84,2315120,False,0.9868478737395879,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,390
True,88,2315121,True,0.9890398947829899,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,387
True,76,2315122,True,0.9916703200350724,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,412
True,86,2315123,True,0.9943007452871547,RNG vs EDG game 3 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,423
True,378,2315134,True,0.1620669406928949,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,465
True,413,2315135,False,0.1644157369348209,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,466
True,465,2315136,False,0.16911332941867294,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,417
True,158,2315141,True,0.28479154433352905,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,299
True,183,2315142,True,0.2883147386964181,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,320
True,162,2315143,False,0.2900763358778626,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,302
True,354,2315157,True,0.44685848502642395,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,416
True,350,2315158,True,0.44685848502642395,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,417
True,370,2315159,True,0.4509688784497945,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,468
True,352,2315160,True,0.4568408690546095,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,474
True,395,2315161,False,0.4568408690546095,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,463
True,321,2315163,True,0.4580152671755725,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,469
True,228,2315168,True,0.49911920140927774,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,271
True,295,2315171,True,0.544920728126835,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,456
True,482,2315177,False,0.6112742219612448,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,324
True,452,2315178,True,0.6142102172636523,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,366
True,386,2315187,True,0.7933059307105108,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,465
True,294,2315192,True,0.8943041691133294,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,355
True,274,2315193,True,0.896065766294774,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,393
True,214,2315194,True,0.8990017615971815,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,347
True,79,2315201,True,0.9788608338226659,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,361
True,152,2315202,True,0.9794480328831474,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,373
True,122,2315203,True,0.9817968291250734,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,433
True,163,2315204,True,0.9817968291250734,RNG vs EDG game 4 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,361
True,434,2315215,False,0.09866511897852583,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,399
True,426,2315216,True,0.09924550203134068,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,405
True,447,2315217,True,0.1033081834010447,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,403
True,402,2315224,False,0.2420197330237957,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,445
True,165,2315226,True,0.2745211839814277,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,241
True,177,2315228,False,0.2791642484039466,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,212
True,340,2315232,False,0.334881021474173,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,296
True,461,2315246,False,0.4619849100406268,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,313
True,434,2315249,False,0.5165409170052234,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,440
True,438,2315250,False,0.5171213000580384,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,457
True,462,2315252,False,0.5235055136390018,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,398
True,462,2315253,False,0.5246662797446314,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,418
True,336,2315254,False,0.5310504933255948,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,346
True,463,2315259,False,0.5827045850261172,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,428
True,477,2315260,False,0.587347649448636,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,306
True,193,2315275,True,0.8740568775391758,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,79
True,186,2315276,False,0.8955310504933256,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,115
True,375,2315283,False,0.975623911781776,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,128
True,386,2315284,False,0.97968659315148,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,133
True,455,2315286,False,0.9860708067324434,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,79
True,459,2315287,False,0.9866511897852582,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,63
True,470,2315290,False,0.9930354033662218,RNG vs EDG game 5 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,33
True,121,2314126,False,0.23470411233701102,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,45
True,141,2314143,True,0.34704112337011034,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,55
True,186,2314153,True,0.5100300902708125,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,197
True,207,2314154,False,0.5110330992978936,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,198
True,236,2314155,False,0.5110330992978936,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,170
True,331,2314157,False,0.529087261785356,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,287
True,306,2314159,True,0.541123370110331,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,361
True,238,2314162,False,0.5747241725175527,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,257
True,465,2314165,False,0.5912738214643932,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,199
True,276,2314170,False,0.683049147442327,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,220
True,255,2314174,False,0.7251755265797393,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,237
True,168,2314175,True,0.7377131394182548,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,196
True,154,2314177,True,0.7412236710130391,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,151
True,122,2314178,False,0.7437311935807422,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,138
True,75,2314179,True,0.7477432296890673,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,160
True,308,2314191,False,0.9307923771313942,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,179
True,439,2314196,False,0.9869608826479438,T1 vs HLE game 1 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,115
True,162,2314218,True,0.3471212968138625,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,207
True,179,2314219,True,0.35271101173840136,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,147
True,196,2314245,True,0.572945779765232,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,193
True,177,2314247,True,0.5785354946897708,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,303
True,154,2314248,True,0.5824482951369481,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,240
True,287,2314256,True,0.7400782560089435,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,291
True,275,2314257,True,0.7423141419787591,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,289
True,351,2314258,True,0.7495807713806596,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,396
True,359,2314259,False,0.7579653437674678,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,465
True,107,2314267,False,0.8563443264393515,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,225
True,87,2314268,True,0.8580212409167133,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,283
True,187,2314276,True,0.9748462828395752,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,192
True,200,2314277,True,0.9754052543320291,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,194
True,184,2314278,True,0.9770821688093907,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,183
True,177,2314279,True,0.9770821688093907,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,196
True,126,2314280,True,0.9849077697037452,T1 vs HLE game 2 Timeline - World Championship 2021 QUARTERFINALS - Games of Legends,369
